0,9.62E+05
0.25,6.97E+06
0.5,4.91E+06
0.75,5.18E+06
1,6.01E+06
1.25,6.94E+06
1.5,7.76E+06
1.75,8.41E+06
2,8.87E+06
2.25,9.15E+06
2.5,9.25E+06
2.75,9.15E+06
3,8.87E+06
3.25,8.41E+06
3.5,7.76E+06
3.75,6.94E+06
4,6.01E+06
4.25,5.18E+06
4.5,4.91E+06
4.75,6.97E+06
5,9.62E+05
