0,6.01E+06
0.05,5.34E+06
0.1,4.73E+06
0.15,4.12E+06
0.2,3.49E+06
0.25,2.87E+06
0.3,2.25E+06
0.35,1.64E+06
0.4,1.04E+06
0.45,4.62E+05
0.5,-1.08E+05
0.55,-6.67E+05
0.6,-1.22E+06
0.65,-1.77E+06
0.7,-2.31E+06
0.75,-2.86E+06
0.8,-3.42E+06
0.85,-3.99E+06
0.9,-4.57E+06
0.95,-5.17E+06
1,-5.83E+06
