0,2.38E+06
0.25,7.79E+06
0.5,4.19E+06
0.75,5.09E+06
1,6.16E+06
1.25,7.14E+06
1.5,8.02E+06
1.75,8.59E+06
2,9.15E+06
2.25,9.35E+06
2.5,9.53E+06
2.75,9.35E+06
3,9.15E+06
3.25,8.59E+06
3.5,8.02E+06
3.75,7.14E+06
4,6.16E+06
4.25,5.09E+06
4.5,4.19E+06
4.75,7.79E+06
5,2.38E+06
