0,-2.50E-31
0.25,-6.76E-05
0.5,-1.09E-04
0.75,-1.48E-04
1,-1.83E-04
1.25,-2.14E-04
1.5,-2.40E-04
1.75,-2.61E-04
2,-2.76E-04
2.25,-2.86E-04
2.5,-2.89E-04
2.75,-2.86E-04
3,-2.76E-04
3.25,-2.61E-04
3.5,-2.40E-04
3.75,-2.14E-04
4,-1.83E-04
4.25,-1.48E-04
4.5,-1.09E-04
4.75,-6.76E-05
5,-2.50E-31
