0,6.25E+04
0.25,1.75E+06
0.5,3.44E+06
0.75,4.75E+06
1,6.06E+06
1.25,7.00E+06
1.5,7.94E+06
1.75,8.50E+06
2,9.06E+06
2.25,9.25E+06
2.5,9.44E+06
2.75,9.25E+06
3,9.06E+06
3.25,8.50E+06
3.5,7.94E+06
3.75,7.00E+06
4,6.06E+06
4.25,4.75E+06
4.5,3.44E+06
4.75,1.75E+06
5,62500.1
