0,-2.42E-32
0.25,-4.88E-04
0.5,-9.62E-04
0.75,-1.41E-03
1,-1.82E-03
1.25,-2.18E-03
1.5,-2.49E-03
1.75,-2.74E-03
2,-2.92E-03
2.25,-3.03E-03
2.5,-3.06E-03
2.75,-3.03E-03
3,-2.92E-03
3.25,-2.74E-03
3.5,-2.49E-03
3.75,-2.18E-03
4,-1.82E-03
4.25,-1.41E-03
4.5,-9.62E-04
4.75,-4.88E-04
5,-2.42E-32
