0,1.92E+04
0.05,4.70E+03
0.1,-3.16E+05
0.15,-6.86E+05
0.2,-7.67E+05
0.25,-8.23E+05
0.3,-8.69E+05
0.35,-9.24E+05
0.4,-9.89E+05
0.45,-1.04E+06
0.5,-1.09E+06
0.55,-1.11E+06
0.6,-1.11E+06
0.65,-1.09E+06
0.7,-1.03E+06
0.75,-9.36E+05
0.8,-8.11E+05
0.85,-6.53E+05
0.9,-4.62E+05
0.95,-2.42E+05
1,-1.24E+05
