0,-9.17E-05
0.25,-1.30E-04
0.5,-1.69E-04
0.75,-2.08E-04
1,-2.43E-04
1.25,-2.74E-04
1.5,-3.00E-04
1.75,-3.21E-04
2,-3.37E-04
2.25,-3.46E-04
2.5,-3.49E-04
2.75,-3.46E-04
3,-3.37E-04
3.25,-3.21E-04
3.5,-3.00E-04
3.75,-2.74E-04
4,-2.43E-04
4.25,-2.08E-04
4.5,-1.69E-04
4.75,-1.30E-04
5,-9.17E-05
