0,-2.50E-31
0.25,-1.86E-04
0.5,-1.19E-04
0.75,-2.52E-04
1,-2.01E-04
1.25,-3.12E-04
1.5,-2.62E-04
1.75,-3.56E-04
2,-3.00E-04
2.25,-3.79E-04
2.5,-3.13E-04
2.75,-3.79E-04
3,-3.00E-04
3.25,-3.56E-04
3.5,-2.62E-04
3.75,-3.12E-04
4,-2.01E-04
4.25,-2.52E-04
4.5,-1.19E-04
4.75,-1.86E-04
5,-2.50E-31
