0,-2.25E-32
0.5,-9.58E-04
1,-1.81E-03
1.5,-2.48E-03
2,-2.91E-03
2.5,-3.05E-03
3,-2.91E-03
3.5,-2.48E-03
4,-1.81E-03
4.5,-9.58E-04
5,-2.25E-32
