0,1.56E+05
0.5,8.59E+06
1,1.52E+07
1.5,1.98E+07
2,2.27E+07
2.5,2.36E+07
3,2.27E+07
3.5,1.98E+07
4,1.52E+07
4.5,8.59E+06
5,1.56E+05
