0,-2.25E-32
0.5,-9.51E-04
1,-1.80E-03
1.5,-2.47E-03
2,-2.89E-03
2.5,-3.03E-03
3,-2.89E-03
3.5,-2.47E-03
4,-1.80E-03
4.5,-9.51E-04
5,-2.25E-32
