0,6.25E+04
0.5,3.44E+06
1,6.06E+06
1.5,7.94E+06
2,9.06E+06
2.5,9.44E+06
3,9.06E+06
3.5,7.94E+06
4,6.06E+06
4.5,3.44E+06
5,6.25E+04
