0,-2.25E-31
0.5,-8.44E-05
1,-1.59E-04
1.5,-2.17E-04
2,-2.53E-04
2.5,-2.66E-04
3,-2.53E-04
3.5,-2.17E-04
4,-1.59E-04
4.5,-8.44E-05
5,-2.25E-31
