0,-2.50E-31
0.25,-6.64E-05
0.5,-1.06E-04
0.75,-1.45E-04
1,-1.80E-04
1.25,-2.10E-04
1.5,-2.37E-04
1.75,-2.57E-04
2,-2.73E-04
2.25,-2.82E-04
2.5,-2.85E-04
2.75,-2.82E-04
3,-2.73E-04
3.25,-2.57E-04
3.5,-2.37E-04
3.75,-2.10E-04
4,-1.80E-04
4.25,-1.45E-04
4.5,-1.06E-04
4.75,-6.64E-05
5,-2.50E-31
