0,5.68E+06
0.25,6.05E+06
0.5,5.26E+06
0.75,5.02E+06
1,6.19E+06
1.25,7.03E+06
1.5,7.93E+06
1.75,8.56E+06
2,9.06E+06
2.25,9.33E+06
2.5,9.43E+06
2.75,9.33E+06
3,9.06E+06
3.25,8.56E+06
3.5,7.93E+06
3.75,7.03E+06
4,6.19E+06
4.25,5.02E+06
4.5,5.26E+06
4.75,6.05E+06
5,5.68E+06
