0,-7.04E+04
0.05,-1.70E+05
0.1,-3.61E+05
0.15,-5.23E+05
0.2,-6.50E+05
0.25,-7.59E+05
0.3,-8.56E+05
0.35,-9.43E+05
0.4,-1.02E+06
0.45,-1.08E+06
0.5,-1.12E+06
0.55,-1.13E+06
0.6,-1.12E+06
0.65,-1.09E+06
0.7,-1.02E+06
0.75,-9.27E+05
0.8,-8.01E+05
0.85,-6.43E+05
0.9,-4.56E+05
0.95,-2.40E+05
1,-1.24E+05
